sem_bge,comp_bge,exp_bge,form_bge,skills_raw,edu_gap_norm,domain_compat_score,label,domain_name,domain_match
0.6143,0.4286,1.0,0.8,0.4286,0.2,1.0,0.5962,Design Graphique,same
0.6143,0.4286,1.0,0.8,0.4286,0.2,1.0,0.5918,Design Graphique,same
0.6143,0.4286,1.0,0.6,0.4286,0.4,1.0,0.5892,Design Graphique,same
0.6143,0.4286,1.0,0.6,0.4286,0.4,1.0,0.5921,Design Graphique,same
0.6143,0.4286,1.0,0.6,0.4286,0.4,1.0,0.5807,Design Graphique,same
0.5429,0.2857,1.0,1.0,0.2857,0.0,1.0,0.5294,Design Graphique,same
0.5429,0.2857,1.0,1.0,0.2857,0.0,1.0,0.5369,Design Graphique,same
0.5429,0.2857,1.0,1.0,0.2857,0.0,1.0,0.5313,Design Graphique,same
0.5429,0.2857,1.0,0.8,0.2857,0.2,1.0,0.5255,Design Graphique,same
0.5429,0.2857,1.0,0.8,0.2857,0.2,1.0,0.5187,Design Graphique,same
0.5429,0.2857,1.0,0.8,0.2857,0.2,1.0,0.5283,Design Graphique,same
0.5429,0.2857,1.0,0.6,0.2857,0.4,1.0,0.5364,Design Graphique,same
0.5429,0.2857,1.0,0.6,0.2857,0.4,1.0,0.5107,Design Graphique,same
0.5429,0.2857,1.0,0.6,0.2857,0.4,1.0,0.5218,Design Graphique,same
0.4715,0.1429,1.0,1.0,0.1429,0.0,0.65,0.3076,Design Graphique,adjacent
0.4715,0.1429,1.0,0.8,0.1429,0.2,0.65,0.2879,Design Graphique,adjacent
0.4715,0.1429,1.0,1.0,0.1429,0.0,0.65,0.2835,Design Graphique,adjacent
0.4715,0.1429,1.0,0.8,0.1429,0.2,0.65,0.2907,Design Graphique,adjacent
0.4715,0.1429,1.0,1.0,0.1429,0.0,0.65,0.2992,Design Graphique,adjacent
0.4715,0.1429,1.0,0.8,0.1429,0.2,0.65,0.2883,Design Graphique,adjacent
0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0428,Design Graphique,different
0.4,0.0,1.0,0.6,0.0,0.4,0.0,0.0734,Design Graphique,different
0.4,0.0,1.0,0.8,0.0,0.2,0.0,0.0422,Design Graphique,different
0.4,0.0,1.0,1.0,0.0,-0.2,0.0,0.04,Design Graphique,different
0.8286,0.8571,1.0,1.0,0.8571,0.0,1.0,0.7866,Journalisme / Rédaction,same
0.8286,0.8571,1.0,1.0,0.8571,0.0,1.0,0.8024,Journalisme / Rédaction,same
0.8286,0.8571,1.0,1.0,0.8571,0.0,1.0,0.7793,Journalisme / Rédaction,same
0.8286,0.8571,1.0,0.8,0.8571,0.2,1.0,0.7881,Journalisme / Rédaction,same
0.8286,0.8571,1.0,0.8,0.8571,0.2,1.0,0.7755,Journalisme / Rédaction,same
0.8286,0.8571,1.0,0.8,0.8571,0.2,1.0,0.7798,Journalisme / Rédaction,same
0.8286,0.8571,1.0,0.6,0.8571,0.4,1.0,0.7891,Journalisme / Rédaction,same
0.8286,0.8571,1.0,0.6,0.8571,0.4,1.0,0.7714,Journalisme / Rédaction,same
0.8286,0.8571,1.0,0.6,0.8571,0.4,1.0,0.7998,Journalisme / Rédaction,same
0.7571,0.7143,1.0,1.0,0.7143,0.0,1.0,0.6984,Journalisme / Rédaction,same
0.7571,0.7143,1.0,1.0,0.7143,0.0,1.0,0.7253,Journalisme / Rédaction,same
0.7571,0.7143,1.0,1.0,0.7143,0.0,1.0,0.7155,Journalisme / Rédaction,same
0.7571,0.7143,1.0,0.8,0.7143,0.2,1.0,0.7393,Journalisme / Rédaction,same
0.7571,0.7143,1.0,0.8,0.7143,0.2,1.0,0.7306,Journalisme / Rédaction,same
0.7571,0.7143,1.0,0.8,0.7143,0.2,1.0,0.6964,Journalisme / Rédaction,same
0.7571,0.7143,1.0,0.6,0.7143,0.4,1.0,0.6924,Journalisme / Rédaction,same
0.7571,0.7143,1.0,0.6,0.7143,0.4,1.0,0.7094,Journalisme / Rédaction,same
0.7571,0.7143,1.0,0.6,0.7143,0.4,1.0,0.7154,Journalisme / Rédaction,same
0.6857,0.5714,1.0,1.0,0.5714,0.0,1.0,0.6549,Journalisme / Rédaction,same
0.6857,0.5714,1.0,1.0,0.5714,0.0,1.0,0.6575,Journalisme / Rédaction,same
0.6857,0.5714,1.0,1.0,0.5714,0.0,1.0,0.6652,Journalisme / Rédaction,same
0.6857,0.5714,1.0,0.8,0.5714,0.2,1.0,0.6408,Journalisme / Rédaction,same
0.6857,0.5714,1.0,0.8,0.5714,0.2,1.0,0.6355,Journalisme / Rédaction,same
0.6857,0.5714,1.0,0.8,0.5714,0.2,1.0,0.6602,Journalisme / Rédaction,same
0.6857,0.5714,1.0,0.6,0.5714,0.4,1.0,0.6528,Journalisme / Rédaction,same
0.6857,0.5714,1.0,0.6,0.5714,0.4,1.0,0.6559,Journalisme / Rédaction,same
0.6857,0.5714,1.0,0.6,0.5714,0.4,1.0,0.6494,Journalisme / Rédaction,same
0.6143,0.4286,1.0,1.0,0.4286,0.0,1.0,0.5908,Journalisme / Rédaction,same
0.6143,0.4286,1.0,1.0,0.4286,0.0,1.0,0.6107,Journalisme / Rédaction,same
0.6143,0.4286,1.0,1.0,0.4286,0.0,1.0,0.5734,Journalisme / Rédaction,same
0.6143,0.4286,1.0,0.8,0.4286,0.2,1.0,0.5782,Journalisme / Rédaction,same
0.6143,0.4286,1.0,0.8,0.4286,0.2,1.0,0.6006,Journalisme / Rédaction,same
0.6143,0.4286,1.0,0.8,0.4286,0.2,1.0,0.6117,Journalisme / Rédaction,same
0.6143,0.4286,1.0,0.6,0.4286,0.4,1.0,0.5904,Journalisme / Rédaction,same
0.6143,0.4286,1.0,0.6,0.4286,0.4,1.0,0.5777,Journalisme / Rédaction,same
0.6143,0.4286,1.0,0.6,0.4286,0.4,1.0,0.5688,Journalisme / Rédaction,same
0.5429,0.2857,1.0,1.0,0.2857,0.0,1.0,0.5317,Journalisme / Rédaction,same
0.5429,0.2857,1.0,1.0,0.2857,0.0,1.0,0.5136,Journalisme / Rédaction,same
0.5429,0.2857,1.0,1.0,0.2857,0.0,1.0,0.5547,Journalisme / Rédaction,same
0.5429,0.2857,1.0,0.8,0.2857,0.2,1.0,0.5567,Journalisme / Rédaction,same
0.5429,0.2857,1.0,0.8,0.2857,0.2,1.0,0.5313,Journalisme / Rédaction,same
0.5429,0.2857,1.0,0.8,0.2857,0.2,1.0,0.5344,Journalisme / Rédaction,same
0.5429,0.2857,1.0,0.6,0.2857,0.4,1.0,0.5272,Journalisme / Rédaction,same
0.5429,0.2857,1.0,0.6,0.2857,0.4,1.0,0.5423,Journalisme / Rédaction,same
0.5429,0.2857,1.0,0.6,0.2857,0.4,1.0,0.5285,Journalisme / Rédaction,same
0.4715,0.1429,1.0,1.0,0.1429,0.0,0.65,0.2936,Journalisme / Rédaction,adjacent
0.4715,0.1429,1.0,0.8,0.1429,0.2,0.65,0.3092,Journalisme / Rédaction,adjacent
0.4715,0.1429,1.0,1.0,0.1429,0.0,0.65,0.3004,Journalisme / Rédaction,adjacent
0.4715,0.1429,1.0,0.8,0.1429,0.2,0.65,0.3184,Journalisme / Rédaction,adjacent
0.4715,0.1429,1.0,1.0,0.1429,0.0,0.65,0.2732,Journalisme / Rédaction,adjacent
0.4715,0.1429,1.0,0.8,0.1429,0.2,0.65,0.2862,Journalisme / Rédaction,adjacent
0.4,0.0,1.0,1.0,0.0,-0.2,0.0,0.04,Journalisme / Rédaction,different
0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0476,Journalisme / Rédaction,different
0.4,0.0,1.0,1.0,0.0,-0.4,0.0,0.04,Journalisme / Rédaction,different
0.4,0.0,1.0,1.0,0.0,-0.2,0.0,0.0546,Journalisme / Rédaction,different
0.8,0.8,1.0,1.0,0.8,0.0,1.0,0.7699,Psychologie Clinique,same
0.8,0.8,1.0,1.0,0.8,0.0,1.0,0.7541,Psychologie Clinique,same
0.8,0.8,1.0,1.0,0.8,0.0,1.0,0.7468,Psychologie Clinique,same
0.8,0.8,1.0,0.8,0.8,0.2,1.0,0.7679,Psychologie Clinique,same
0.8,0.8,1.0,0.8,0.8,0.2,1.0,0.7612,Psychologie Clinique,same
0.8,0.8,1.0,0.8,0.8,0.2,1.0,0.7666,Psychologie Clinique,same
0.8,0.8,1.0,0.6,0.8,0.4,1.0,0.7581,Psychologie Clinique,same
0.8,0.8,1.0,0.6,0.8,0.4,1.0,0.788,Psychologie Clinique,same
0.8,0.8,1.0,0.6,0.8,0.4,1.0,0.749,Psychologie Clinique,same
0.8,0.8,1.0,1.0,0.8,0.0,1.0,0.754,Psychologie Clinique,same
0.8,0.8,1.0,1.0,0.8,0.0,1.0,0.7662,Psychologie Clinique,same
0.8,0.8,1.0,1.0,0.8,0.0,1.0,0.7688,Psychologie Clinique,same
0.8,0.8,1.0,0.8,0.8,0.2,1.0,0.7435,Psychologie Clinique,same
0.8,0.8,1.0,0.8,0.8,0.2,1.0,0.7756,Psychologie Clinique,same
0.8,0.8,1.0,0.8,0.8,0.2,1.0,0.7425,Psychologie Clinique,same
0.8,0.8,1.0,0.6,0.8,0.4,1.0,0.7601,Psychologie Clinique,same
0.8,0.8,1.0,0.6,0.8,0.4,1.0,0.7563,Psychologie Clinique,same
0.8,0.8,1.0,0.6,0.8,0.4,1.0,0.7515,Psychologie Clinique,same
0.7,0.6,1.0,1.0,0.6,0.0,1.0,0.6836,Psychologie Clinique,same
0.7,0.6,1.0,1.0,0.6,0.0,1.0,0.6418,Psychologie Clinique,same
0.7,0.6,1.0,1.0,0.6,0.0,1.0,0.6612,Psychologie Clinique,same
0.7,0.6,1.0,0.8,0.6,0.2,1.0,0.6592,Psychologie Clinique,same
0.7,0.6,1.0,0.8,0.6,0.2,1.0,0.6805,Psychologie Clinique,same
0.7,0.6,1.0,0.8,0.6,0.2,1.0,0.6886,Psychologie Clinique,same
0.7,0.6,1.0,0.6,0.6,0.4,1.0,0.6793,Psychologie Clinique,same
0.7,0.6,1.0,0.6,0.6,0.4,1.0,0.6867,Psychologie Clinique,same
0.7,0.6,1.0,0.6,0.6,0.4,1.0,0.6433,Psychologie Clinique,same
0.6,0.4,1.0,1.0,0.4,0.0,1.0,0.582,Psychologie Clinique,same
0.6,0.4,1.0,1.0,0.4,0.0,1.0,0.5634,Psychologie Clinique,same
0.6,0.4,1.0,1.0,0.4,0.0,1.0,0.5755,Psychologie Clinique,same
0.6,0.4,1.0,0.8,0.4,0.2,1.0,0.5829,Psychologie Clinique,same
0.6,0.4,1.0,0.8,0.4,0.2,1.0,0.5811,Psychologie Clinique,same
0.6,0.4,1.0,0.8,0.4,0.2,1.0,0.5965,Psychologie Clinique,same
0.6,0.4,1.0,0.6,0.4,0.4,1.0,0.5563,Psychologie Clinique,same
0.6,0.4,1.0,0.6,0.4,0.4,1.0,0.57,Psychologie Clinique,same
0.6,0.4,1.0,0.6,0.4,0.4,1.0,0.5622,Psychologie Clinique,same
0.5,0.2,1.0,1.0,0.2,0.0,1.0,0.4703,Psychologie Clinique,same
0.5,0.2,1.0,1.0,0.2,0.0,1.0,0.5021,Psychologie Clinique,same
0.5,0.2,1.0,1.0,0.2,0.0,1.0,0.4922,Psychologie Clinique,same
0.5,0.2,1.0,0.8,0.2,0.2,1.0,0.5087,Psychologie Clinique,same
0.5,0.2,1.0,0.8,0.2,0.2,1.0,0.5042,Psychologie Clinique,same
0.5,0.2,1.0,0.8,0.2,0.2,1.0,0.4908,Psychologie Clinique,same
0.5,0.2,1.0,0.6,0.2,0.4,1.0,0.4784,Psychologie Clinique,same
0.5,0.2,1.0,0.6,0.2,0.4,1.0,0.5019,Psychologie Clinique,same
0.5,0.2,1.0,0.6,0.2,0.4,1.0,0.4817,Psychologie Clinique,same
0.5,0.2,1.0,1.0,0.2,0.0,0.65,0.2956,Psychologie Clinique,adjacent
0.5,0.2,1.0,0.8,0.2,0.2,0.65,0.2962,Psychologie Clinique,adjacent
0.5,0.2,1.0,1.0,0.2,0.0,0.65,0.3115,Psychologie Clinique,adjacent
0.5,0.2,1.0,0.8,0.2,0.2,0.65,0.3252,Psychologie Clinique,adjacent
0.5,0.2,1.0,1.0,0.2,0.0,0.65,0.3106,Psychologie Clinique,adjacent
0.5,0.2,1.0,0.8,0.2,0.2,0.65,0.3247,Psychologie Clinique,adjacent
0.4,0.0,1.0,0.6,0.0,0.4,0.0,0.0511,Psychologie Clinique,different
0.4,0.0,1.0,0.6,0.0,0.4,0.0,0.04,Psychologie Clinique,different
0.4,0.0,1.0,0.8,0.0,0.2,0.0,0.0497,Psychologie Clinique,different
0.4,0.0,1.0,0.2,0.0,0.8,0.0,0.0412,Psychologie Clinique,different
0.8,0.8,1.0,1.0,0.8,0.0,1.0,0.7586,Travail Social / Éducation Spécialisée,same
0.8,0.8,1.0,1.0,0.8,0.0,1.0,0.7533,Travail Social / Éducation Spécialisée,same
0.8,0.8,1.0,1.0,0.8,0.0,1.0,0.7537,Travail Social / Éducation Spécialisée,same
0.8,0.8,1.0,0.8,0.8,0.2,1.0,0.747,Travail Social / Éducation Spécialisée,same
0.8,0.8,1.0,0.8,0.8,0.2,1.0,0.7769,Travail Social / Éducation Spécialisée,same
0.8,0.8,1.0,0.8,0.8,0.2,1.0,0.7867,Travail Social / Éducation Spécialisée,same
0.8,0.8,1.0,0.6,0.8,0.4,1.0,0.7745,Travail Social / Éducation Spécialisée,same
0.8,0.8,1.0,0.6,0.8,0.4,1.0,0.7513,Travail Social / Éducation Spécialisée,same
0.8,0.8,1.0,0.6,0.8,0.4,1.0,0.7623,Travail Social / Éducation Spécialisée,same
0.8,0.8,1.0,1.0,0.8,0.0,1.0,0.7567,Travail Social / Éducation Spécialisée,same
0.8,0.8,1.0,1.0,0.8,0.0,1.0,0.7504,Travail Social / Éducation Spécialisée,same
0.8,0.8,1.0,1.0,0.8,0.0,1.0,0.7623,Travail Social / Éducation Spécialisée,same
0.8,0.8,1.0,0.8,0.8,0.2,1.0,0.7557,Travail Social / Éducation Spécialisée,same
0.8,0.8,1.0,0.8,0.8,0.2,1.0,0.7774,Travail Social / Éducation Spécialisée,same
0.8,0.8,1.0,0.8,0.8,0.2,1.0,0.7591,Travail Social / Éducation Spécialisée,same
0.8,0.8,1.0,0.6,0.8,0.4,1.0,0.772,Travail Social / Éducation Spécialisée,same
0.8,0.8,1.0,0.6,0.8,0.4,1.0,0.7624,Travail Social / Éducation Spécialisée,same
0.8,0.8,1.0,0.6,0.8,0.4,1.0,0.7502,Travail Social / Éducation Spécialisée,same
0.7,0.6,1.0,1.0,0.6,0.0,1.0,0.6795,Travail Social / Éducation Spécialisée,same
0.7,0.6,1.0,1.0,0.6,0.0,1.0,0.6578,Travail Social / Éducation Spécialisée,same
0.7,0.6,1.0,1.0,0.6,0.0,1.0,0.6558,Travail Social / Éducation Spécialisée,same
0.7,0.6,1.0,0.8,0.6,0.2,1.0,0.6901,Travail Social / Éducation Spécialisée,same
0.7,0.6,1.0,0.8,0.6,0.2,1.0,0.6815,Travail Social / Éducation Spécialisée,same
0.7,0.6,1.0,0.8,0.6,0.2,1.0,0.6634,Travail Social / Éducation Spécialisée,same
0.7,0.6,1.0,0.6,0.6,0.4,1.0,0.6615,Travail Social / Éducation Spécialisée,same
0.7,0.6,1.0,0.6,0.6,0.4,1.0,0.7021,Travail Social / Éducation Spécialisée,same
0.7,0.6,1.0,0.6,0.6,0.4,1.0,0.6654,Travail Social / Éducation Spécialisée,same
0.6,0.4,1.0,1.0,0.4,0.0,1.0,0.6012,Travail Social / Éducation Spécialisée,same
0.6,0.4,1.0,1.0,0.4,0.0,1.0,0.5635,Travail Social / Éducation Spécialisée,same
0.6,0.4,1.0,1.0,0.4,0.0,1.0,0.5833,Travail Social / Éducation Spécialisée,same
0.6,0.4,1.0,0.8,0.4,0.2,1.0,0.6056,Travail Social / Éducation Spécialisée,same
0.6,0.4,1.0,0.8,0.4,0.2,1.0,0.5745,Travail Social / Éducation Spécialisée,same
0.6,0.4,1.0,0.8,0.4,0.2,1.0,0.5655,Travail Social / Éducation Spécialisée,same
0.6,0.4,1.0,0.6,0.4,0.4,1.0,0.5764,Travail Social / Éducation Spécialisée,same
0.6,0.4,1.0,0.6,0.4,0.4,1.0,0.607,Travail Social / Éducation Spécialisée,same
0.6,0.4,1.0,0.6,0.4,0.4,1.0,0.5761,Travail Social / Éducation Spécialisée,same
0.5,0.2,1.0,1.0,0.2,0.0,1.0,0.4811,Travail Social / Éducation Spécialisée,same
0.5,0.2,1.0,1.0,0.2,0.0,1.0,0.4731,Travail Social / Éducation Spécialisée,same
0.5,0.2,1.0,1.0,0.2,0.0,1.0,0.4853,Travail Social / Éducation Spécialisée,same
0.5,0.2,1.0,0.8,0.2,0.2,1.0,0.5,Travail Social / Éducation Spécialisée,same
0.5,0.2,1.0,0.8,0.2,0.2,1.0,0.5111,Travail Social / Éducation Spécialisée,same
0.5,0.2,1.0,0.8,0.2,0.2,1.0,0.4981,Travail Social / Éducation Spécialisée,same
0.5,0.2,1.0,0.6,0.2,0.4,1.0,0.4908,Travail Social / Éducation Spécialisée,same
0.5,0.2,1.0,0.6,0.2,0.4,1.0,0.5037,Travail Social / Éducation Spécialisée,same
0.5,0.2,1.0,0.6,0.2,0.4,1.0,0.5075,Travail Social / Éducation Spécialisée,same
0.5,0.2,1.0,1.0,0.2,0.0,0.65,0.3219,Travail Social / Éducation Spécialisée,adjacent
0.5,0.2,1.0,0.8,0.2,0.2,0.65,0.2851,Travail Social / Éducation Spécialisée,adjacent
0.5,0.2,1.0,1.0,0.2,0.0,0.65,0.3053,Travail Social / Éducation Spécialisée,adjacent
0.5,0.2,1.0,0.8,0.2,0.2,0.65,0.3247,Travail Social / Éducation Spécialisée,adjacent
0.5,0.2,1.0,1.0,0.2,0.0,0.65,0.2887,Travail Social / Éducation Spécialisée,adjacent
0.5,0.2,1.0,0.8,0.2,0.2,0.65,0.3005,Travail Social / Éducation Spécialisée,adjacent
0.4,0.0,1.0,1.0,0.0,-0.4,0.0,0.04,Travail Social / Éducation Spécialisée,different
0.4,0.0,1.0,0.6,0.0,0.4,0.0,0.0631,Travail Social / Éducation Spécialisée,different
0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0571,Travail Social / Éducation Spécialisée,different
0.4,0.0,1.0,0.6,0.0,0.4,0.0,0.055,Travail Social / Éducation Spécialisée,different
0.8286,0.8571,1.0,1.0,0.8571,0.0,1.0,0.7726,Traduction / Interprétariat,same
0.8286,0.8571,1.0,1.0,0.8571,0.0,1.0,0.7756,Traduction / Interprétariat,same
0.8286,0.8571,1.0,1.0,0.8571,0.0,1.0,0.7596,Traduction / Interprétariat,same
0.8286,0.8571,1.0,0.8,0.8571,0.2,1.0,0.7678,Traduction / Interprétariat,same
0.8286,0.8571,1.0,0.8,0.8571,0.2,1.0,0.7779,Traduction / Interprétariat,same
0.8286,0.8571,1.0,0.8,0.8571,0.2,1.0,0.8008,Traduction / Interprétariat,same
0.8286,0.8571,1.0,0.6,0.8571,0.4,1.0,0.7885,Traduction / Interprétariat,same
0.8286,0.8571,1.0,0.6,0.8571,0.4,1.0,0.7729,Traduction / Interprétariat,same
0.8286,0.8571,1.0,0.6,0.8571,0.4,1.0,0.7878,Traduction / Interprétariat,same
0.7571,0.7143,1.0,1.0,0.7143,0.0,1.0,0.7365,Traduction / Interprétariat,same
0.7571,0.7143,1.0,1.0,0.7143,0.0,1.0,0.716,Traduction / Interprétariat,same
0.7571,0.7143,1.0,1.0,0.7143,0.0,1.0,0.7269,Traduction / Interprétariat,same
0.7571,0.7143,1.0,0.8,0.7143,0.2,1.0,0.7114,Traduction / Interprétariat,same
0.7571,0.7143,1.0,0.8,0.7143,0.2,1.0,0.7154,Traduction / Interprétariat,same
0.7571,0.7143,1.0,0.8,0.7143,0.2,1.0,0.7228,Traduction / Interprétariat,same
0.7571,0.7143,1.0,0.6,0.7143,0.4,1.0,0.7115,Traduction / Interprétariat,same
0.7571,0.7143,1.0,0.6,0.7143,0.4,1.0,0.7215,Traduction / Interprétariat,same
0.7571,0.7143,1.0,0.6,0.7143,0.4,1.0,0.7261,Traduction / Interprétariat,same
0.6857,0.5714,1.0,1.0,0.5714,0.0,1.0,0.6558,Traduction / Interprétariat,same
0.6857,0.5714,1.0,1.0,0.5714,0.0,1.0,0.6688,Traduction / Interprétariat,same
0.6857,0.5714,1.0,1.0,0.5714,0.0,1.0,0.6586,Traduction / Interprétariat,same
0.6857,0.5714,1.0,0.8,0.5714,0.2,1.0,0.6504,Traduction / Interprétariat,same
0.6857,0.5714,1.0,0.8,0.5714,0.2,1.0,0.6484,Traduction / Interprétariat,same
0.6857,0.5714,1.0,0.8,0.5714,0.2,1.0,0.6644,Traduction / Interprétariat,same
0.6857,0.5714,1.0,0.6,0.5714,0.4,1.0,0.6812,Traduction / Interprétariat,same
0.6857,0.5714,1.0,0.6,0.5714,0.4,1.0,0.6728,Traduction / Interprétariat,same
0.6857,0.5714,1.0,0.6,0.5714,0.4,1.0,0.638,Traduction / Interprétariat,same
0.6143,0.4286,1.0,1.0,0.4286,0.0,1.0,0.5998,Traduction / Interprétariat,same
0.6143,0.4286,1.0,1.0,0.4286,0.0,1.0,0.597,Traduction / Interprétariat,same
0.6143,0.4286,1.0,1.0,0.4286,0.0,1.0,0.5959,Traduction / Interprétariat,same
0.6143,0.4286,1.0,0.8,0.4286,0.2,1.0,0.579,Traduction / Interprétariat,same
0.6143,0.4286,1.0,0.8,0.4286,0.2,1.0,0.5993,Traduction / Interprétariat,same
0.6143,0.4286,1.0,0.8,0.4286,0.2,1.0,0.5873,Traduction / Interprétariat,same
0.6143,0.4286,1.0,0.6,0.4286,0.4,1.0,0.5924,Traduction / Interprétariat,same
0.6143,0.4286,1.0,0.6,0.4286,0.4,1.0,0.6058,Traduction / Interprétariat,same
0.6143,0.4286,1.0,0.6,0.4286,0.4,1.0,0.601,Traduction / Interprétariat,same
0.5429,0.2857,1.0,1.0,0.2857,0.0,1.0,0.5113,Traduction / Interprétariat,same
0.5429,0.2857,1.0,1.0,0.2857,0.0,1.0,0.5165,Traduction / Interprétariat,same
0.5429,0.2857,1.0,1.0,0.2857,0.0,1.0,0.5298,Traduction / Interprétariat,same
0.5429,0.2857,1.0,0.8,0.2857,0.2,1.0,0.5271,Traduction / Interprétariat,same
0.5429,0.2857,1.0,0.8,0.2857,0.2,1.0,0.5107,Traduction / Interprétariat,same
0.5429,0.2857,1.0,0.8,0.2857,0.2,1.0,0.5393,Traduction / Interprétariat,same
0.5429,0.2857,1.0,0.6,0.2857,0.4,1.0,0.5262,Traduction / Interprétariat,same
0.5429,0.2857,1.0,0.6,0.2857,0.4,1.0,0.5134,Traduction / Interprétariat,same
0.5429,0.2857,1.0,0.6,0.2857,0.4,1.0,0.5375,Traduction / Interprétariat,same
0.4715,0.1429,1.0,1.0,0.1429,0.0,0.65,0.2924,Traduction / Interprétariat,adjacent
0.4715,0.1429,1.0,0.8,0.1429,0.2,0.65,0.2748,Traduction / Interprétariat,adjacent
0.4715,0.1429,1.0,1.0,0.1429,0.0,0.65,0.2904,Traduction / Interprétariat,adjacent
0.4715,0.1429,1.0,0.8,0.1429,0.2,0.65,0.2975,Traduction / Interprétariat,adjacent
0.4715,0.1429,1.0,1.0,0.1429,0.0,0.65,0.3012,Traduction / Interprétariat,adjacent
0.4715,0.1429,1.0,0.8,0.1429,0.2,0.65,0.2921,Traduction / Interprétariat,adjacent
0.4,0.0,1.0,0.8,0.0,0.2,0.0,0.0567,Traduction / Interprétariat,different
0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0436,Traduction / Interprétariat,different
0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.07,Traduction / Interprétariat,different
0.4,0.0,1.0,0.8,0.0,0.2,0.0,0.04,Traduction / Interprétariat,different
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.7754,Cuisine / Chef de Cuisine,same
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.7688,Cuisine / Chef de Cuisine,same
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.7767,Cuisine / Chef de Cuisine,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.787,Cuisine / Chef de Cuisine,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.7755,Cuisine / Chef de Cuisine,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.7814,Cuisine / Chef de Cuisine,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.7652,Cuisine / Chef de Cuisine,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.7834,Cuisine / Chef de Cuisine,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.7652,Cuisine / Chef de Cuisine,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.6797,Cuisine / Chef de Cuisine,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.7094,Cuisine / Chef de Cuisine,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.6906,Cuisine / Chef de Cuisine,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.6869,Cuisine / Chef de Cuisine,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.6949,Cuisine / Chef de Cuisine,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.7155,Cuisine / Chef de Cuisine,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.6954,Cuisine / Chef de Cuisine,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.6871,Cuisine / Chef de Cuisine,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.7053,Cuisine / Chef de Cuisine,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6359,Cuisine / Chef de Cuisine,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6168,Cuisine / Chef de Cuisine,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6427,Cuisine / Chef de Cuisine,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6039,Cuisine / Chef de Cuisine,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6017,Cuisine / Chef de Cuisine,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6271,Cuisine / Chef de Cuisine,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6146,Cuisine / Chef de Cuisine,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.621,Cuisine / Chef de Cuisine,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6457,Cuisine / Chef de Cuisine,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6066,Cuisine / Chef de Cuisine,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6459,Cuisine / Chef de Cuisine,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6378,Cuisine / Chef de Cuisine,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6642,Cuisine / Chef de Cuisine,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6337,Cuisine / Chef de Cuisine,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6435,Cuisine / Chef de Cuisine,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6441,Cuisine / Chef de Cuisine,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6283,Cuisine / Chef de Cuisine,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6327,Cuisine / Chef de Cuisine,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5471,Cuisine / Chef de Cuisine,same
